Date,TSLA,10CMR,FFR,infexp,TWD,10YBE,oil,XAU,XAG,BTC,ETH,BNB,ADA,Tether,XRP,SOL,pDOTn,USDC,DOGE,TSLA_diff,10CMR_diff,FFR_diff,infexp_diff,TWD_diff,10YBE_diff,oil_diff,XAU_diff,XAG_diff,BTC_diff,ETH_diff,BNB_diff,ADA_diff,Tether_diff,XRP_diff,SOL_diff,pDOTn_diff,USDC_diff,DOGE_diff,const
2020-08-31,498.32,0.72,0.09,1.91,116.0063,1.8,42.61,1969.75,28.22,11671,433.9,0.002,0.1224,1.0002,0.2812,4.758,6.29,0.9997,0.0032,-11.1655,2.7778,0,-2.6178,0.1533,-1.6667,0.8214,-0.267,-2.5868,-1.0796,-8.9398,0.7046,-10.7026,0.04,-3.3752,-15.7629,-1.9078,-0.02,1.6511,1
2020-09-01,475.05,0.68,0.09,1.87,115.8031,1.76,42.76,1970.14,28.165,11942,475.8,0.0021,0.1247,1.0004,0.2954,4.327,6.257,0.9996,0.0032,4.8984,5.8824,0,2.139,0.1755,2.2727,-0.3508,-0.0198,0.1953,-2.2693,-8.8062,-4.1486,-1.8444,-0.02,-4.8236,9.9607,0.5274,0.01,-0.987,1
2020-09-02,447.37,0.66,0.09,1.85,116.2711,1.73,42.76,1942.62,27.495,11408,439.08,0.0022,0.1149,1.0009,0.276,4.151,6.127,0.9992,0.0031,6.1873,3.0303,0,1.0811,-0.4025,1.7341,0,1.4166,2.4368,4.6809,8.3629,-4.3819,8.5292,-0.05,7.0285,4.2399,2.1218,0.04,3.9769,1
2020-09-03,407,0.63,0.09,1.77,116.3044,1.65,41.39,1930.52,26.625,10170,381.97,0.002,0.095,1.0016,0.2443,3.526,5.724,0.9983,0.0028,9.9189,4.7619,0,4.5198,-0.0286,4.8485,3.31,0.6268,3.2676,12.1731,14.9514,8.1297,20.9474,-0.0699,12.984,17.7255,7.0405,0.0902,12.2794,1
2020-09-04,418.32,0.72,0.09,1.83,116.2676,1.7,39.69,1932.45,26.88,10484.7,385.94,0.002,0.1017,1.0008,0.254,3.544,5.124,0.9992,0.0029,-2.7061,-12.5,0,-3.2787,0.0317,-2.9412,4.2832,-0.0999,-0.9487,-3.0015,-1.0287,-0.0997,-6.588,0.0799,-3.834,-0.5079,11.7096,-0.0901,-3.4758,1
2020-09-08,330.21,0.69,0.09,1.81,116.7157,1.68,36.87,1930.93,26.705,10149.8,337.46,0.0023,0.0913,1.0001,0.2365,2.476,4.271,1.0002,0.0027,26.683,4.3478,0,1.105,-0.3839,1.1905,7.6485,0.0787,0.6553,3.2996,14.3661,-12.6252,11.391,0.07,7.4165,43.1341,19.9719,-0.1,4.7706,1
2020-09-09,366.28,0.71,0.09,1.85,116.375,1.71,38.05,1946.66,27.025,10240,351.1,0.0024,0.0935,1.0001,0.239,3.614,4.696,0.9998,0.0028,-9.8477,-2.8169,0,-2.1622,0.2928,-1.7544,-3.1012,-0.8081,-1.1841,-0.8809,-3.8849,-4.1719,-2.3529,0,-1.0626,-31.4887,-9.0503,0.04,-1.2585,1
2020-09-10,371.34,0.68,0.09,1.84,116.1282,1.69,37.25,1954.07,26.92,10355,367.92,0.0024,0.0972,1.0003,0.2431,3.461,4.583,0.9996,0.0028,-1.3626,4.4118,0,0.5435,0.2125,1.1834,2.1477,-0.3792,0.39,-1.1106,-4.5716,0.8838,-3.8066,-0.02,-1.6782,4.4207,2.4656,0.02,-0.8556,1
2020-09-11,372.72,0.67,0.09,1.77,116.3414,1.65,37.33,1941.5,26.74,10405,373.72,0.0024,0.0973,1.0005,0.2426,3.428,4.655,0.9995,0.0028,-0.3703,1.4925,0,3.9548,-0.1833,2.4242,-0.2143,0.6474,0.6731,-0.4805,-1.552,-2.8618,-0.1028,-0.02,0.2267,0.9627,-1.5467,0.01,0.3219,1
2020-09-14,419.62,0.68,0.09,1.76,115.8891,1.65,37.23,1956.37,27.155,10686,376.7,0.0029,0.0967,1.0003,0.2457,3.272,5.366,0.9998,0.0028,-11.1768,-1.4706,0,0.5682,0.3903,0,0.2686,-0.7601,-1.5283,-2.6296,-0.7911,-16.2902,0.6205,0.02,-1.2739,4.7677,-13.2501,-0.03,0.2151,1
2020-09-15,449.76,0.68,0.09,1.8,115.8398,1.67,38.29,1955.52,27.235,10797,364.01,0.0025,0.0932,1.0002,0.2433,2.926,5.058,1,0.0028,-6.7014,0,0,-2.2222,0.0426,-1.1976,-2.7683,0.0435,-0.2937,-1.0281,3.4862,16.3217,3.7554,0.01,0.9823,11.825,6.0894,-0.02,-1.3786,1
2020-09-16,441.76,0.69,0.09,1.79,115.5991,1.68,40.17,1959.32,27.23,10971.3,364.88,0.0025,0.0916,1.0004,0.2467,2.55,5.071,1,0.0028,1.8109,-1.4493,0,0.5587,0.2082,-0.5952,-4.6801,-0.1939,0.0184,-1.5887,-0.2384,-1.1413,1.7467,-0.02,-1.3901,14.7451,-0.2564,0,1.2889,1
2020-09-17,423.43,0.69,0.09,1.75,115.6851,1.66,40.99,1942.6,27.1,10959,388.97,0.0025,0.0943,1.0001,0.2521,2.894,5.348,0.9999,0.0028,4.3289,0,0,2.2857,-0.0743,1.2048,-2.0005,0.8607,0.4797,0.1122,-6.1933,2.6667,-2.8632,0.03,-2.1223,-11.8867,-5.1795,0.01,-0.4988,1
2020-09-18,442.15,0.7,0.09,1.76,115.4889,1.67,41.09,1949.69,26.765,10957.2,384.2,0.0025,0.0911,1.0001,0.2506,3.1,5.253,0.9999,0.0028,-4.2339,-1.4286,0,-0.5682,0.1699,-0.5988,-0.2434,-0.3636,1.2516,0.0164,1.2415,-2.1739,3.5126,0,0.5906,-6.6452,1.8085,0,0.7176,1
2020-09-21,449.39,0.68,0.09,1.74,116.6627,1.62,39.26,1912.57,24.73,10434,341.3,0.0022,0.0803,0.9999,0.2308,2.776,4.055,1.0001,0.0026,-1.6111,2.9412,0,1.1494,-1.0061,3.0864,4.6612,1.9408,8.2289,5.0144,12.5696,14.4279,13.4496,0.02,8.5691,11.6715,29.5438,-0.02,6.9455,1
2020-09-22,424.23,0.68,0.09,1.74,116.8392,1.62,39.55,1899.28,24.415,10549,344.03,0.0023,0.0816,1,0.233,2.926,4.17,1,0.0026,5.9307,0,0,0,-0.1511,0,-0.7332,0.6997,1.2902,-1.0902,-0.7935,-3.1961,-1.5931,-0.01,-0.9101,-5.1265,-2.7578,0.01,-1.3999,1
2020-09-23,380.36,0.68,0.09,1.72,117.5662,1.6,39.92,1863.55,22.87,10263,319.95,0.0022,0.0768,0.9996,0.2215,2.842,4,1.0003,0.0025,11.5338,0,0,1.1628,-0.6184,1.25,-0.9269,1.9173,6.7556,2.7867,7.5262,2.4675,6.25,0.04,5.193,2.9557,4.25,-0.03,3.6877,1
2020-09-24,387.79,0.67,0.09,1.71,117.8573,1.58,40.11,1868.04,23.205,10754,349.17,0.0023,0.0827,1.0002,0.2327,3.142,4.388,0.9998,0.0026,-1.916,1.4925,0,0.5848,-0.247,1.2658,-0.4737,-0.2404,-1.4437,-4.5657,-8.3684,-2.5787,-7.1342,-0.06,-4.8468,-9.5481,-8.8423,0.05,-3.0798,1
2020-09-25,407.34,0.66,0.09,1.73,118.1905,1.58,40.06,1860.05,22.86,10708,351.63,0.0023,0.097,1.0005,0.2416,3.194,4.423,0.9995,0.0027,-4.7994,1.5152,0,-1.1561,-0.2819,0,0.1248,0.4296,1.5092,0.4296,-0.6996,-0.8666,-14.7423,-0.03,-3.6514,-1.6281,-0.7913,0.03,-3.0593,1
2020-09-28,421.2,0.67,0.09,1.74,117.9435,1.61,40.47,1880.85,23.71,10712,354.08,0.0025,0.1006,0.9997,0.241,2.945,4.396,1.0003,0.0026,-3.2906,-1.4925,0,-0.5747,0.2094,-1.8634,-1.0131,-1.1059,-3.585,-0.0373,-0.6919,-8.4853,-3.5785,0.08,0.2324,8.455,0.6142,-0.08,2.416,1
2020-09-29,419.07,0.66,0.09,1.79,117.8568,1.64,39.03,1897.69,24.175,10856,359.86,0.0027,0.1013,1,0.2427,2.952,4.49,1,0.0027,0.5083,1.5152,0,-2.7933,0.0736,-1.8293,3.6895,-0.8874,-1.9235,-1.3265,-1.6062,-5.0809,-0.691,-0.03,-0.7209,-0.2371,-2.0935,0.03,-0.8979,1
2020-09-30,429.01,0.69,0.09,1.76,117.2618,1.63,40.05,1885.44,23.21,10794,359.39,0.0027,0.1015,1,0.2417,2.889,4.347,1,0.0026,-2.317,-4.3478,0,1.7045,0.5074,0.6135,-2.5468,0.6497,4.1577,0.5744,0.1308,-2.2443,-0.197,0,0.4137,2.1807,3.2896,0,1.4806,1
2020-10-01,448.16,0.68,0.09,1.78,117.0368,1.63,38.51,1905.05,23.89,10634,353.07,0.0026,0.0981,0.9999,0.2383,2.859,4.348,1.0003,0.0026,-4.273,1.4706,0,-1.1236,0.1922,0,3.999,-1.0294,-2.8464,1.5046,1.79,5.0638,3.4659,0.01,1.4606,1.0493,-0.023,-0.03,0.3429,1
2020-10-02,415.09,0.7,0.09,1.8,117.0416,1.64,36.9,1898.7,23.7,10586,345.68,0.0026,0.0928,1.0003,0.2339,2.619,4.12,0.9998,0.0026,7.9669,-2.8571,0,-1.1111,-0.0041,-0.6098,4.3631,0.3344,0.8017,0.4534,2.1378,0.1161,5.7112,-0.04,1.864,9.1638,5.534,0.05,1.3514,1
2020-10-05,425.68,0.78,0.09,1.84,116.4749,1.68,39.12,1912.9,24.35,10807,353.28,0.0027,0.0976,1.0004,0.2503,2.659,4.165,0.9997,0.0026,-2.4878,-10.2564,0,-2.1739,0.4865,-2.381,-5.6748,-0.7423,-2.6694,-2.045,-2.1513,-2.5273,-4.918,-0.01,-6.5521,-1.5043,-1.0804,0.01,-1.1828,1
2020-10-06,413.98,0.76,0.09,1.81,116.5648,1.66,40.52,1877.13,23.085,10613.7,340.61,0.0026,0.0929,0.9998,0.2457,2.166,3.754,1.0002,0.0026,2.8262,2.6316,0,1.6575,-0.0771,1.2048,-3.4551,1.9056,5.4797,1.8212,3.7198,1.4155,5.0592,0.06,1.8846,22.7608,10.9483,-0.05,0.7302,1
2020-10-07,425.3,0.81,0.09,1.88,116.6513,1.71,39.82,1887.22,23.84,10687,341.48,0.0026,0.094,0.9999,0.2487,2.292,3.858,0.9999,0.0026,-2.6617,-6.1728,0,-3.7234,-0.0742,-2.924,1.7579,-0.5346,-3.1669,-0.6859,-0.2548,0.6159,-1.1702,-0.01,-1.2263,-5.4974,-2.6957,0.03,0.2697,1
2020-10-08,425.92,0.78,0.09,1.88,116.4657,1.72,41.04,1893.09,23.825,10943,350.83,0.0025,0.0964,1.0006,0.2511,2.365,4.121,0.9996,0.0026,-0.1456,3.8462,0,0,0.1594,-0.5814,-2.9727,-0.3101,0.063,-2.3394,-2.6651,2.4448,-2.4896,-0.07,-0.9597,-3.0867,-6.3819,0.03,-0.5366,1
2020-10-09,434,0.79,0.09,1.9,115.5746,1.73,40.44,1929.43,25.12,11071,365.28,0.0026,0.1016,1.0007,0.2529,2.546,4.263,0.9995,0.0027,-1.8618,-1.2658,0,-1.0526,0.771,-0.578,1.4837,-1.8835,-5.1553,-1.1562,-3.9559,-1.2076,-5.1181,-0.01,-0.7038,-7.1092,-3.331,0.01,-1.8065,1
2020-10-12,442.3,0.79,0.09,1.9,115.5746,1.73,39.22,1921.95,25.11,11560,386.68,0.0027,0.1098,1.0005,0.2561,2.581,4.308,0.9994,0.0027,-1.8766,0,0,0,0,0,3.1107,0.3892,0.0398,-4.2301,-5.5343,-3.3873,-7.4681,0.02,-1.2302,-1.3561,-1.0446,0.01,-0.375,1
2020-10-13,446.65,0.74,0.09,1.88,116.2146,1.7,40.03,1890.82,24.17,11442,381.23,0.0027,0.1096,1.0007,0.2566,2.404,4.256,0.9995,0.0026,-0.9739,6.7568,0,1.0638,-0.5507,1.7647,-2.0235,1.6464,3.8891,1.0313,1.4296,-1.2268,0.1825,-0.02,-0.1949,7.3627,1.2218,-0.01,1.1377,1
2020-10-14,461.3,0.73,0.09,1.86,115.9902,1.69,40.86,1900.89,24.28,11440,379.15,0.0027,0.1073,1.0008,0.2491,2.309,4.195,0.9994,0.0026,-3.1758,1.3699,0,1.0753,0.1935,0.5917,-2.0313,-0.5298,-0.453,0.0175,0.5486,-0.3704,2.1435,-0.01,2.9865,4.1143,1.4541,0.01,-0.0379,1
2020-10-15,448.88,0.74,0.09,1.86,116.4134,1.69,40.84,1907.82,24.31,11509,377.45,0.0027,0.1066,1.0008,0.2459,2.275,4.095,0.9995,0.0026,2.7669,-1.3514,0,0,-0.3635,0,0.049,-0.3632,-0.1234,-0.5995,0.4504,-0.8811,0.6567,0,1.3301,1.4945,2.442,-0.01,1.4615,1
2020-10-16,439.67,0.76,0.09,1.89,116.078,1.71,40.7,1898.97,24.17,11325,365.17,0.0026,0.1041,1.0008,0.2402,2.148,3.915,0.9994,0.0026,2.0948,-2.6316,0,-1.5873,0.2889,-1.1696,0.344,0.466,0.5792,1.6247,3.3628,2.8313,2.4015,0,2.3522,5.9125,4.5977,0.01,-0.1536,1
2020-10-19,430.83,0.78,0.09,1.89,115.7098,1.71,40.69,1904.27,24.5,11757,379.19,0.0025,0.1087,1.0006,0.2456,2.057,3.99,0.9996,0.0026,2.0519,-2.5641,0,0,0.3182,0,0.0246,-0.2783,-1.3469,-3.6744,-3.6974,4.0864,-4.2318,0.02,-2.1907,4.4239,-1.8797,-0.02,0.463,1
2020-10-20,421.94,0.81,0.09,1.91,115.5556,1.72,41.37,1906.39,24.645,11925,368.35,0.0024,0.1024,1.001,0.2432,1.89,3.913,0.9991,0.0026,2.1069,-3.7037,0,-1.0471,0.1334,-0.5814,-1.6437,-0.1112,-0.5884,-1.4088,2.9429,5.2958,6.1523,-0.04,0.962,8.836,1.9678,0.05,-0.1156,1
2020-10-21,422.64,0.83,0.09,1.92,115.2139,1.74,39.88,1924.49,25.07,12825,391.2,0.0023,0.1064,1.0018,0.251,1.891,4.143,0.9982,0.0026,-0.1656,-2.4096,0,-0.5208,0.2966,-1.1494,3.7362,-0.9405,-1.6953,-7.0175,-5.841,3.957,-3.7594,-0.0799,-3.0994,-0.0529,-5.5515,0.0902,-1.1052,1
2020-10-22,425.79,0.87,0.09,1.84,115.4127,1.76,40.46,1904.04,24.75,12988,414.05,0.0024,0.1109,1.0009,0.2572,1.954,4.27,0.9987,0.0026,-0.7398,-4.5977,0,4.3478,-0.1723,-1.1364,-1.4335,1.074,1.2929,-1.255,-5.5187,-1.6497,-4.0577,0.0899,-2.3952,-3.2242,-2.9742,-0.0501,-0.8689,1
2020-10-23,420.63,0.85,0.09,1.84,115.3091,1.75,39.73,1900.79,24.58,12935,408.52,0.0024,0.1081,1.001,0.2547,1.956,4.267,0.999,0.0026,1.2267,2.3529,0,0,0.0898,0.5714,1.8374,0.171,0.6916,0.4097,1.3537,-0.2111,2.5902,-0.01,0.9697,-0.1022,0.0703,-0.03,0.1135,1
2020-10-26,420.28,0.81,0.09,1.81,115.5795,1.72,38.39,1901.69,24.32,13061,394.11,0.0024,0.1032,1.0012,0.2482,1.692,4.708,0.9989,0.0027,0.0833,4.9383,0,1.6575,-0.234,1.7442,3.4905,-0.0473,1.0691,-0.9647,3.6563,-0.3785,4.7481,-0.02,2.6312,15.6028,-9.367,0.01,-0.788,1
2020-10-27,424.68,0.79,0.09,1.78,115.3074,1.71,39.34,1906.83,24.55,13626.3,403.15,0.0023,0.1027,1.0007,0.2527,1.712,4.674,0.9996,0.0027,-1.0361,2.5316,0,1.6854,0.236,0.5848,-2.4148,-0.2696,-0.9369,-4.1486,-2.2423,3.0329,0.4869,0.05,-1.7692,-1.1682,0.7274,-0.07,-0.3366,1
2020-10-28,406.02,0.79,0.09,1.79,116.1193,1.7,37.27,1877.06,23.41,13272,388.14,0.0023,0.0988,1.0006,0.2455,1.512,4.37,0.9996,0.0026,4.5958,0,0,-0.5587,-0.6992,0.5882,5.5541,1.586,4.8697,2.6695,3.8672,0.9624,3.9474,0.01,2.9166,13.2275,6.9565,0,3.523,1
2020-10-29,410.83,0.85,0.09,1.81,116.643,1.71,35.94,1867.13,23.275,13451,386.76,0.0022,0.0953,1.0005,0.2425,1.427,4.057,0.9993,0.0026,-1.1708,-7.0588,0,-1.105,-0.449,-0.5848,3.7006,0.5318,0.58,-1.3308,0.3568,2.973,3.6726,0.01,1.2455,5.9566,7.7151,0.03,0.2717,1
2020-10-30,388.04,0.88,0.09,1.81,116.4683,1.7,35.64,1877.95,23.63,13568,382.41,0.0021,0.0933,1.0007,0.239,1.429,4.086,0.9993,0.0026,5.8731,-3.4091,0,0,0.15,0.5882,0.8418,-0.5762,-1.5023,-0.8623,1.1375,5.6137,2.1436,-0.02,1.4646,-0.14,-0.7097,0,-0.271,1
2020-11-02,400.51,0.87,0.09,1.82,116.5727,1.71,36.6,1895.1,24.038,13563,383.53,0.0021,0.0923,1.0009,0.2353,1.481,4.041,0.9991,0.0025,-3.1135,1.1494,0,-0.5495,-0.0896,-0.5848,-2.623,-0.905,-1.6973,0.0369,-0.292,2.5366,1.0834,-0.02,1.577,-3.5111,1.1136,0.02,2.7446,1
2020-11-03,423.9,0.9,0.09,1.82,115.7966,1.72,37.44,1908.36,24.165,14025,387.92,0.0019,0.0936,1.0005,0.2395,1.418,4.029,0.9991,0.0025,-5.5178,-3.3333,0,0,0.6702,-0.5814,-2.2436,-0.6948,-0.5256,-3.2941,-1.1317,6.9937,-1.3889,0.04,-1.7868,4.4429,0.2978,0,-0.1192,1
2020-11-04,420.98,0.78,0.09,1.72,115.4745,1.64,38.97,1903.21,23.91,14160,402.19,0.0019,0.0956,1.0015,0.2375,1.397,4.104,0.9989,0.0025,0.6936,15.3846,0,5.814,0.2789,4.878,-3.9261,0.2706,1.0665,-0.9534,-3.5481,0.5247,-2.0921,-0.0999,0.8589,1.5032,-1.8275,0.02,-1.139,1
2020-11-05,438.09,0.79,0.09,1.77,114.7554,1.66,38.56,1948.56,25.327,15574,416.63,0.0018,0.0974,1.0013,0.2455,1.4,4.232,0.9985,0.0026,-3.9056,-1.2658,0,-2.8249,0.6266,-1.2048,1.0633,-2.3274,-5.5948,-9.0792,-3.4659,7.1991,-1.848,0.02,-3.2587,-0.2143,-3.0246,0.0401,-3.5241,1
2020-11-06,429.95,0.83,0.09,1.76,114.2765,1.65,36.97,1951.51,25.593,15571.7,455.72,0.0019,0.1092,1.0014,0.2585,1.911,4.587,0.9986,0.0028,1.8932,-4.8193,0,0.5682,0.4191,0.6061,4.3008,-0.1512,-1.0393,0.0148,-8.5776,-4.6137,-10.8059,-0.01,-5.0217,-26.7399,-7.7393,-0.01,-4.28,1
2020-11-09,421.26,0.96,0.09,1.83,114.3625,1.73,40.05,1861.86,24.07,15329,444.33,0.0018,0.1054,1.0005,0.2504,2.025,4.349,0.9993,0.0027,2.0629,-13.5417,0,-3.8251,-0.0752,-4.6243,-7.6904,4.8151,6.3274,1.5833,2.5634,1.8023,3.6053,0.09,3.2145,-5.6296,5.4725,-0.07,3.1425,1
2020-11-10,410.36,0.98,0.09,1.83,114.3483,1.76,41.18,1876.5,24.21,15312,450.22,0.0018,0.1059,1.0014,0.2537,2.261,4.419,0.999,0.0028,2.6562,-2.0408,0,0,0.0124,-1.7045,-2.7441,-0.7802,-0.5783,0.111,-1.3082,-0.6511,-0.4721,-0.0899,-1.3045,-10.4379,-1.5841,0.03,-3.1522,1
2020-11-11,417.13,0.98,0.09,1.83,114.3483,1.76,41.23,1864.71,24.249,15710,463.33,0.0018,0.1062,1.0011,0.2557,2.002,4.455,0.999,0.0028,-1.623,0,0,0,0,0,-0.1213,0.6323,-0.1608,-2.5334,-2.8295,3.3072,-0.2825,0.03,-0.7626,12.9371,-0.8081,0,0.1088,1
2020-11-12,411.76,0.88,0.09,1.79,114.5712,1.71,40.9,1875.76,24.23,16294,462.56,0.0017,0.1046,1.0008,0.2549,1.895,4.41,0.9989,0.0028,1.3042,11.3636,0,2.2346,-0.1946,2.924,0.8068,-0.5891,0.0784,-3.5841,0.1665,4.8179,1.5296,0.03,0.3257,5.6464,1.0204,0.01,-0.577,1
2020-11-13,408.5,0.89,0.09,1.8,114.531,1.72,39.93,1888.04,24.63,16310,476.29,0.0017,0.1063,1.001,0.2655,2.019,4.546,0.9988,0.0028,0.798,-1.1236,0,-0.5556,0.0351,-0.5814,2.4293,-0.6504,-1.624,-0.0981,-2.8827,-1.5046,-1.5992,-0.02,-4.0003,-6.1417,-2.9916,0.01,-1.3518,1
2020-11-16,408.09,0.91,0.09,1.8,114.1103,1.72,41.14,1888.52,24.751,16710,460.43,0.0017,0.104,1.0007,0.2878,2.255,4.488,0.9993,0.0029,0.1005,-2.1978,0,0,0.3687,0,-2.9412,-0.0254,-0.4889,-2.3938,3.4446,3.2875,2.2115,0.03,-7.749,-10.4656,1.2923,-0.05,-2.3619,1
2020-11-17,441.61,0.87,0.09,1.77,113.9608,1.7,41.24,1878.6,24.468,17674.9,481.95,0.0016,0.1096,1.0011,0.3023,2.203,4.855,0.9991,0.0029,-7.5904,4.5977,0,1.6949,0.1312,1.1765,-0.2425,0.5281,1.1566,-5.4592,-4.4652,3.3354,-5.1095,-0.04,-4.7906,2.3604,-7.5592,0.02,-1.908,1
2020-11-18,486.64,0.88,0.09,1.77,113.7283,1.7,41.64,1871.41,24.313,17773,478.52,0.0016,0.1067,1.001,0.2933,2.124,4.69,0.9991,0.0029,-9.2532,-1.1364,0,0,0.2044,0,-0.9606,0.3842,0.6375,-0.552,0.7168,2.5332,2.7179,0.01,3.0689,3.7194,3.5181,0,1.0675,1
2020-11-19,499.27,0.86,0.08,1.78,113.958,1.7,41.57,1867.37,24.09,17810,471.21,0.0016,0.106,1.0011,0.3037,2.073,4.758,0.999,0.0029,-2.5297,2.3256,12.5,-0.5618,-0.2016,0,0.1684,0.2163,0.9257,-0.2077,1.5513,-0.0633,0.6604,-0.01,-3.4503,2.4602,-1.4292,0.01,-0.0344,1
2020-11-20,489.61,0.83,0.08,1.77,113.7538,1.69,41.99,1870.49,24.144,18669,509.98,0.0016,0.1182,1.001,0.33,2.104,5.239,0.9993,0.003,1.973,3.6145,0,0.565,0.1795,0.5917,-1.0002,-0.1668,-0.2237,-4.6012,-7.6023,1.9355,-10.3215,0.01,-7.9436,-1.4734,-9.1811,-0.03,-2.7127,1
2020-11-23,521.85,0.86,0.08,1.8,114.0253,1.71,42.91,1835.85,23.576,18373,609.22,0.0017,0.1541,1.0008,0.6151,2.274,5.917,0.9991,0.0037,-6.178,-3.4884,0,-1.6667,-0.2381,-1.1696,-2.144,1.8869,2.4092,1.6111,-16.2897,-8.0664,-23.2966,0.02,-46.3583,-7.4758,-11.4585,0.02,-18.9468,1
2020-11-24,555.38,0.88,0.08,1.83,113.6918,1.74,44.71,1807.51,23.252,19134.8,605.03,0.0018,0.1669,1.0007,0.6922,2.276,5.739,0.999,0.0042,-6.0373,-2.2727,0,-1.6393,0.2933,-1.7241,-4.0259,1.5679,1.3934,-3.9812,0.6925,-4.53,-7.6693,0.01,-11.1435,-0.0879,3.1016,0.01,-13.1132,1
2020-11-25,574,0.88,0.08,1.83,113.4376,1.75,45.58,1805.3,23.3,18730,569.67,0.0017,0.1553,1.0001,0.6322,2.274,5.31,0.9999,0.0037,-3.2439,0,0,0,0.2241,-0.5714,-1.9087,0.1224,-0.206,2.1612,6.2071,5.6852,7.4694,0.06,9.4901,0.088,8.0791,-0.09,14.1012,1
2020-11-27,585.76,0.84,0.08,1.83,113.4376,1.75,45.58,1788.13,22.695,17169.3,518.11,0.0017,0.1416,1.0003,0.5612,1.857,4.814,0.9995,0.0033,-2.0076,4.7619,0,0,0,0,0,0.9602,2.6658,9.0901,9.9516,0.6627,9.6751,-0.02,12.6586,22.4556,10.3033,0.04,13.6391,1
2020-11-30,567.6,0.84,0.09,1.86,113.4909,1.77,45.2,1777.02,22.604,19686,615.92,0.0016,0.1719,1.0005,0.6639,1.967,5.378,0.9995,0.0036,3.1994,0,-11.1111,-1.6129,-0.047,-1.1299,0.8407,0.6252,0.4026,-12.7842,-15.8803,3.8149,-17.6265,-0.02,-15.4641,-5.5923,-10.4872,0,-7.9133,1
2020-12-01,584.76,0.92,0.09,1.9,113.0557,1.81,44.54,1814.87,24.002,18807,585.66,0.0016,0.1561,1.0008,0.6108,1.978,5.09,0.9994,0.0033,-2.9345,-8.6957,0,-2.1053,0.3849,-2.2099,1.4818,-2.0855,-5.8245,4.6738,5.1668,-0.3738,10.1217,-0.03,8.6799,-0.5561,5.6582,0.01,6.9578,1
2020-12-02,568.82,0.95,0.09,1.94,112.8644,1.85,45.23,1831.01,24.102,19241,598.05,0.0016,0.1587,1.0007,0.6307,2.116,5.463,0.9994,0.0034,2.8023,-3.1579,0,-2.0619,0.1695,-2.1622,-1.5255,-0.8815,-0.4149,-2.2556,-2.0717,1.8401,-1.6383,0.01,-3.1412,-6.5217,-6.8278,0,-1.4544,1
2020-12-03,593.38,0.92,0.09,1.94,112.2579,1.86,45.65,1840.36,24.066,19447,616.32,0.0016,0.1642,1.0007,0.6303,2.096,5.405,0.9991,0.0034,-4.139,3.2609,0,0,0.5403,-0.5376,-0.92,-0.5081,0.1496,-1.0593,-2.9644,-0.3163,-3.3496,0,0.0524,0.9542,1.0731,0.03,-1.8643,1
2020-12-04,599.04,0.97,0.09,1.95,112.017,1.89,46.23,1837.61,24.166,18657,567.91,0.0016,0.148,1.0002,0.5535,1.857,5.021,0.9997,0.0033,-0.9448,-5.1546,0,-0.5128,0.2151,-1.5873,-1.2546,0.1497,-0.4138,4.2343,8.5242,1.6067,10.9459,0.05,13.8769,12.8702,7.6479,-0.06,4.6009,1
2020-12-07,641.76,0.94,0.09,1.92,112.0768,1.88,45.72,1863.69,24.505,19196,591.09,0.0015,0.1543,1.0003,0.6081,1.827,5.058,0.9997,0.0033,-6.6567,3.1915,0,1.5625,-0.0534,0.5319,1.1155,-1.3994,-1.3834,-2.8079,-3.9216,1.5666,-4.083,-0.01,-8.9741,1.642,-0.7315,0,-1.5892,1
2020-12-08,649.88,0.92,0.09,1.94,112.1023,1.89,45.64,1871.36,24.56,18335,555.05,0.0015,0.1412,0.9993,0.559,1.682,4.733,1.0005,0.0032,-1.2495,2.1739,0,-1.0309,-0.0227,-0.5291,0.1753,-0.4099,-0.2239,4.6959,6.4931,1.457,9.2776,0.1001,8.7839,8.6207,6.8667,-0.08,5.0063,1
2020-12-09,604.48,0.95,0.09,1.98,112.2757,1.91,45.48,1839.11,23.921,18560,573.21,0.0015,0.148,1.0003,0.5829,1.666,4.877,0.9996,0.0032,7.5106,-3.1579,0,-2.0202,-0.1544,-1.0471,0.3518,1.7536,2.6713,-1.2123,-3.1681,-0.527,-4.5946,-0.1,-4.0954,0.9604,-2.9526,0.09,0.57,1
2020-12-10,627.07,0.92,0.09,1.93,112.2216,1.88,46.76,1835.31,23.949,18260,558.13,0.0015,0.1417,1.0001,0.5714,1.58,4.802,0.9999,0.0031,-3.6025,3.2609,0,2.5907,0.0482,1.5957,-2.7374,0.207,-0.1169,1.6429,2.7019,0.1319,4.446,0.02,2.011,5.443,1.5618,-0.03,1.5761,1
2020-12-11,609.99,0.9,0.09,1.92,112.3878,1.87,46.59,1839.03,23.912,18050,544.17,0.0015,0.1396,1,0.5479,1.449,4.619,0.9999,0.0031,2.8,2.2222,0,0.5208,-0.1479,0.5348,0.3649,-0.2023,0.1547,1.1634,2.5654,0,1.5043,0.01,4.2875,9.0407,3.9619,0,1.1057,1
